id_1c;name;factory;country;amount;price;group;description
00000148001000052;Диане-35 др. №21;Shering Ag (OTC);Германия;3;750;Антиандрогены и эстрогены;
00000102200000117;Дибазол амп. 1% 1мл №10;Дальхимфарм;Россия;2;28.5;Прочие периферические вазодилататоры;
00000517900000269;Дибазол таб. 20мг №10;Уралбиофарм;Россия;10;12.5;Прочие периферические вазодилататоры;
01000756300000304;Дигидрокверцетрин 0,25 таб. №20;Эвалар;Россия;1;100;;
00000288000000139;Дигоксин таб. 0,25мг №50;Таллиннский ХФЗ;Эстония;1;40;Гликозиды наперстянки;
01000994101000570;ДИЗАО маска д/глаз Золотой коктейль №6;Лю Ши Цао Косметическая фабрика;Китай;1;438;;
01000989301000570;Дизао маска д/лица и шеи плацент.-коллаг. 2-х этапная "нежная красота" (питательная от морщин д/чувс;Лю Ши Цао Косметическая фабрика;Китай;1;407;;
01000993501000570;Дизао маска д/обл. вокруг глаз плацент.-коллаг. 2-х этапная с кристаллич. био- золотом (акт. лифтинг;Лю Ши Цао Косметическая фабрика;Китай;1;330;;
01000989901000805;Дикая роза крем д/лица увлажняющий с экстр.пл. розы м/флоры и гиалуроновой кислотой п/э туба 75мл;7 Звезд;Россия;1;90;;
01000773101001080;Диклак гель 5% 50г туба;Salutas pharma gmbh;Германия;1;174;;
00000293000000183;Диклоран гель 1% 20г;Unique Pharmaceutical Lab.;Индия;3;55;Нестероидные противовоспалительные препараты для наружного применения;
00000678300000183;Диклоран Плюс гель 30г;Unique Pharmaceutical Lab.;Индия;1;99;Нестероидные противовоспалительные препараты для наружного применения;
00000313300000208;Диклофенак (Дикло-ф) гл. капли 0,1% фл. 5мл;Promed Export Pvt Ltd;Индия;2;154.5;Нестероидные противовоспалительные препараты (НПВС);
00000496401000144;Диклофенак амп. 25мг/мл 3мл №5;Hemofarm (sc);сербия и черногория;5;50.5;Производные уксусной кислоты;
00000496401001061;Диклофенак амп. 25мг/мл 3мл №5;Индус Фарма Пвт.Лтд;Индия;5;22.5;Производные уксусной кислоты;
01000760501001061;Диклофенак гель 1% 30г;Индус Фарма Пвт.Лтд;Индия;3;38.5;;
01000659300000083;Диклофенак гель 5% 30г;Синтез;Россия;1;55.5;;
00000109501000426;Диклофенак ретард таб. п/о 100мг №20;ЗиО-Здоровье ЗАО;Россия;1;25.4;Производные уксусной кислоты;
00000439301000525;Диклофенак свечи 100мг №10;Альтфарм ООО;Россия;5;58;Производные уксусной кислоты;
00000439300000117;Диклофенак свечи 100мг №10;Дальхимфарм;Россия;5;32;Производные уксусной кислоты;
00000439201000162;Диклофенак свечи 50мг №10;GlaxoSmithKline Pharmaceuticals S.A;Польша;3;71;Производные уксусной кислоты;
01000759600000503;Диклофенак супп рект 100мг №6;Magistra C&C;Румыния;1;33;;
00000109400000105;Диклофенак таб. п/о 50мг №20;Hemofarm;Югославия;4;34;Производные уксусной кислоты;
00000109400000531;Диклофенак таб. п/о 50мг №20;Озон ООО;Россия;4;15;Производные уксусной кислоты;
00000377800000038;Диклофенак-Акри мазь 1% 30г;Акрихин;Россия;5;35.5;Производные уксусной кислоты;
00000377801000665;Диклофенак-Акри мазь 1% 30г;Акрихин ХФК;Россия;5;36;Производные уксусной кислоты;
00000365400000281;Дилтиазем Ланнахер ретард таб. п/о 180мг №30;Lannacher Heilmittel;Австрия;2;189;Бензодиазепиновые производные;
00000443300000321;Дилтиазем-Тева таб. 30мг №30;Teva Pharmaceutical;Израиль;1;79.5;Бензодиазепиновые производные;
00000316800000117;Димедрол амп. 1% 1мл №10;Дальхимфарм;Россия;2;22.5;Аминоалкильные эфиры;
01000866400000117;Димедрол табл 0,05г №20*;Дальхимфарм;Россия;2;7.9;;
00000143000000158;Димексид фл. 100мл;Марбиофарм;Россия;3;48;Другие препараты для наружного применения при болевом синдроме при заболеваниях костно-мышечной сист;
00000332700000090;Димефосфон р-р 15% фл. 100мл;Татхимфармпрепараты;Россия;1;291;Прочие лекарственные препараты;
00000861100000107;Динамизан таб. №30 (БАД);Novartis Pharm;Швейцария;2;395;БАД - источники витаминно-минеральных комплексов с аминокислотами и/или другими компонентами;
00000258800000060;Диоксидин 0,5% р-р амп. 5мл №10;Биосинтез;Россия;1;115;Производные хинолона (исключая входящие в группу J01М);
00000134000000117;Диоксидин 1% р-р амп. 5мл №10;Дальхимфарм;Россия;1;160;Производные хинолона (исключая входящие в группу J01М);
01000926900000571;ДИОКСИДИНА 5% 30,0 МАЗЬ;Биосинтез ОАО;Россия;1;122.5;;
00000045800000023;Дипросалик лосьон фл. 30мл;Schering-plough;Сша;2;440;Кортикостероиды высокоактивные в комбинации с другими препаратами;
00000019500000023;Дипросалик мазь 30г;Schering-plough;Сша;1;372;Кортикостероиды высокоактивные в комбинации с другими препаратами;
00000423700000002;Диротон таб. 10мг №28;Gedeon Richter;Венгрия;3;255;Ингибиторы АПФ;
00000606100000002;Диротон таб. 2,5мг №28;Gedeon Richter;Венгрия;2;102;Ингибиторы АПФ;
00000423800000002;Диротон таб. 20мг №28;Gedeon Richter;Венгрия;2;381;Ингибиторы АПФ;
00000423600000002;Диротон таб. 5мг №28;Gedeon Richter;Венгрия;4;178.5;Ингибиторы АПФ;
00000262600000117;Дисоль фл. 200мл;Дальхимфарм;Россия;2;48;Растворы, влияющие на водно-электролитный баланс;
01000380201000530;Диувер таб. 10мг №20;Pliva - Хорватия;Республика Хорватия;2;300;;
01000381901000530;Диувер таб. 5мг №20;Pliva - Хорватия;Республика Хорватия;1;195;;
01000991200000133;Диферелин 3,75мг лиоф.д/приг/ сусп. в/м прол. действ.+шприц №1;Beaufour Ipsen;Франция;1;9000;;
